id,text,xlit,plaintext
2555.1,+565-235-803-741-702-900-000+,asi-maa-sa-an-an-aa-.,.aaanansamaaasi
2556.1,+892-374-740-760-840-416-002-861+,da-ta-an-ra-da-ta-va-ra,ravatadaraantada
2557.1,+740-055-240-235-806-002-220-455-503+,an-ja-ma-maa-sa-va-ma-sa-aa,aasamavasamaamajaan
2558.1,+740-752-017-503-240-235-806+,an-ra-sa-aa-m-maa-sa,samaamaasaraan
2559.1,+740-269-511-233-060-820+,an-ataa-na-ma-ma-ra,ramamanaataaan
2560.1,+390-003-002-817+,ra-ja-va-ra,ravajara
2561.1,+740-032-923-382-233-002-112+,an-sa-aa-b-ma-va-anaa,anaavamabaasaan
2562.1,+740-336-176-002-405-372-374+,an-ma-sa-va-ra-ma-ta,tamaravasamaan
2563.1,+740-390-590-233-231-002-107+,an-ra-va-ma-ma-va-aa,aavamamavaraan
2564.1,+740-794-630-220-032-002-368-906-329+,an-u-t-ma-sa-va-na-ja-daa,daajanavasamatuan
2565.1,+520-220-415+,na-ma-ta,tamana
2566.1,+740-690-435-255-220-032-240-235-002-390-125-632-032+,an-ka-aa-m-ma-sa-ma-maa-va-ra-daa-ta-sa,satadaaravamaamasamamaakaan
2567.1,]705-240-235-013-204-346+,an-ma-maa-ta-as-ma,maastamaamaan
2568.1,+391-002-527-475-005+,raa-va-ma-ka-pa,pakamavaraa
2569.1,+740-636-240-233-235-002-405-125-820+,an-ta-ma-ma-maa-va-ra-daa-ra,radaaravamaamamataan
2570.1,+527-550-240-002-817+,ma-as-ma-va-ra,ravamaasma
2571.1,+740-798-231-002-055-373+,an-as-ma-va-ja-ma,majavamaasan
2572.1,+740-760-033-705-803-002-920-317+,an-ra-ja-an-sa-va-da-sa,sadavasaanjaraan
2573.1,+617-831-013-302-840-032+,nna-sa-ta-la-da-sa,sadalatasanna
2574.1,+740-798-240-235-002-220-065-215+,an-as-ma-maa-va-ma-na-ya,yanamavamaamaasan
2575.1,+740-760-235-002-861+,an-ra-maa-va-ra,ravamaaraan
2576.1,+390-820-463-060-368-920+,ra-ra-da-ma-na-da,danamadarara
2577.1,+527-550-240-220-032-002-300-350-600-190+,ma-as-ma-ma-sa-va-la-ca-aa-as,asaacalavasamamaasma
2578.1,+740-585-017-033-705-240-798-002-820+,an-ba-sa-ja-an-ma-as-va-ra,ravaasmaanjasabaan
2579.1,+740-798-460-350-235-741-390-140+,an-as-da-ca-maa-an-ra-ta,taraanmaacadaasan
2580.1,+740-904-032-220-415-235-803-002-504-717+,an-aa-s-ma-ta-maa-sa-va-ma-da,damavasamaatamasaaan
2581.1,+090-740-220-016-002-297-190-920-140+,aa-an-ma-sa-va-la-as-da-ta,tadaaslavasamaanaa
2582.1,+236-240-033-705-798-002-820+,naaman-ma-ja-an-as-va-ra,ravaasanjamanaaman
2583.1,+000-760-463-510-001-692+,.a-ra-da-u-a-k,kaudara.a
2584.1,+740-877-032-235-060-550-611-840+,an-ra-sa-maa-ma-as-ka-da,dakaasmamaasaraan
2585.1,+226-032-231-798-002-693+,nmna-sa-ma-as-va-kara,karavaasmasanmna
2586.1,+740-460-503-002-817+,an-da-aa-v-ra,ravaadaan
2587.1,+368-003-742-060-920+,na-ja-an-ma-da,damaanjana
2588.1,+151-000+,ya-.,.ya
2589.1,+740-000-231-220-455-615-689+,an-.-ma-ma-sa-na-saksaa,saksaanasamama.an
2590.1,+226-032-741-550-000-551+,nmna-sa-an-as-.-as,as.asansanmna
2591.1,+526-555-060-550+,ma-as-ma-as,asmaasma
2592.1,+520-033-706-060-220-004+,na-ja-an-ma-ma-ca,camamaanjana
2593.1,+520-220-031-001-706-575+,na-ma-aa-a-an-ma,maanaaamana
2594.1,+740-390-590-235-002-374-309-350+,an-ra-va-maa-va-ta-as-ca,caastavamaavaraan
2595.1,+457/740-165-900-060-111-575+,sara-an-ba-aa-m-anaa-ma,maanaamaabaansara
2596.1,+690-518/090-740-176-742-060-920+,ka-amaa-aa-an-sa-an-ma-da,damaansaanaaamaaka
2597.1,+740-803-231-060-692+,an-sa-ma-ma-ka,kamamasaan
2598.1,+226-032-002-390-692+,nmna-sa-va-ra-ka,karavasanmna
2599.1,+151-279-142-002-390-095+,ya-ya-aa-v-ra-aa,aaravaayaya
2600.1,+740-255-705-140-003-002-861+,an-ma-an-ta-ja-va-ra,ravajataanmaan
2601.1,+400-520-897+,i-n-da,dani
2602.1,+595-575-704-140+,va-ma-an-ta,taanmava
2603.1,+520-220-004-002-817+,na-ma-ca-va-ra,ravacamana
2604.1,+832-390-803-002-861+,ta-ra-sa-va-ra,ravasarata
2605.1,+740-344-032-545+,an-ma-sa-da,dasamaan
2606.1,+688/740-100-240-233-002-861+,akaa-an-aa-m-ma-va-ra,ravamamaaanakaa
2607.1,+156-003-060-368-817+,ya-ja-ma-na-ra,ranamajaya
2608.1,+527-555-240-002-617-070+,ma-as-ma-va-nna-ma,mannavamaasma
2609.1,+740-222-002-207-550-390+,an-namaa-va-as-as-ra,raasasvanamaaan
2610.1,+390-018-796+,ra-as-para,paraasra
2611.1,+740-765-240-001-368-920+,an-raa-ma-aa-n-da,danaamaraaan
2612.1,+520-233-741-081-272+,na-ma-an-saa-ta,tasaaanmana
2613.1,+520-033-705-231-002-820-700+,na-ja-an-ma-va-ra-an,anravamaanjana
2614.1,+400-890-104+,i-d-aa,aadi
2615.1,+527-388-233+,ma-va-ma,mavama
2616.1,+740-794-734-032-235+,an-u-an-sa-maa,maasaanuan
2617.1,+740-840-013-031-002-817+,an-da-ta-aa-v-ra,ravaatadaan
2618.1,+740-100-798-220-032-002-861-255-416+,an-aa-as-ma-sa-va-ra-ma-ta,tamaravasamaasaaan
2619.1,+740-798-460-350-002-814-084+,an-as-da-ca-va-ta-as,astavacadaasan
2620.1,+156-003-240-741-345+,ya-ja-ma-an-ma,maanmajaya
2621.1,+740-390-590-220-003+,an-ra-va-ma-ja,jamavaraan
2622.1,+390-003-002-111-165+,ra-ja-va-anaa-ba,baanaavajara
2623.1,+156-004+,ya-ca,caya
2624.1,+156-435-255+,ya-aa-m,maaya
2625.1,+740-585-017-900+,an-ba-sa-aa,aasabaan
2626.1,+740-215-002-368-119+,an-ya-va-na-raaa,raaanavayaan
2627.1,+090-740-255-705-002-861+,aa-an-ma-an-va-ra,ravaanmaanaa
2628.1,+390-503-740-168-002-817+,ra-aa-an-va-va-ra,ravavaanaara
2629.1,+154-003-900-545+,ya-ja-aa-d,daajaya
2630.1,+390-004-002-820+,ra-ca-va-ra,ravacara
2631.1,+090-740-220-235-853+,aa-an-ma-maa-u,umaamaanaa
2632.1,+000-000-803-231-742-060-920+,.a-.-sa-ma-an-ma-da,damaanmasa..a
2633.1,+740-760-000-002-000-350+,an-ra-.-va-.-ca,ca.va.raan
2634.1,+740-565-233-002-940-260+,an-asi-ma-va-atmaa-ta,taatmaavamaasian
2635.1,+413-820-220-065-798-550-820+,i-r-ma-na-as-as-ra,raasasnamari
2636.1,+740-879-220-415-002-287-140+,an-ra-ma-ta-va-as-ta,taasvatamaraan
2637.1,+000-000-002-817+,.a-.-va-ra,rava..a
2638.1,+740-920-320-233-001-821+,an-da-ma-ma-aa-rar,raraamamadaan
2639.1,+740-760-220-016-382-741-572-684+,an-ra-ma-sa-ba-an-ba-sa,sabaanbasamaraan
2640.1,+740-032-840-741-060-920+,an-sa-da-an-ma-da,damaandasaan
2641.1,+740-760-440-002-297-416+,an-ra-pa-va-la-ta,talavaparaan
2642.1,+390-844-140-176-803-002-301-190+,ra-da-ta-sa-sa-va-la-as,aslavasasatadara
2643.1,+740-100-176-840-013-002-817+,an-aa-s-da-ta-va-ra,ravatadasaaan
2644.1,+520-033-705-220-803-055-002-820+,na-ja-an-ma-sa-ja-va-ra,ravajasamaanjana
2645.1,+740-772-033-705-233-803-002-861+,an-tara-ja-an-ma-sa-va-ra,ravasamaanjataraan
2646.1,+151-337-484-002-390-125-632-032-900-563+,ya-ma-aa-v-ra-daa-ta-sa-aa-as,asaasatadaaravaamaya
2647.1,+858/740-100-585-741-840-346+,raka-an-aa-b-an-da-ma,madaanbaaanraka
2648.1,+740-900-790-233-798+,an-aa-r-ma-as,asmaraaan
2649.1,+520-033-705+,na-ja-an,anjana
2650.1,+400-093-368-072+,i-aa-na-ma,manaaai
2651.1,+740-923-220-032+,an-aa-m-sa,samaaan
2652.1,+000-000-741-031-371+,.a-.-an-aa-k,kaaan..a
2653.1,+520-552-060-692+,na-asaas-ma-ka,kamaasaasna
2654.1,+565-740-220-741-176+,asi-an-ma-an-sa,saanmaanasi
2655.1,+740-923-803-741-500-705+,an-aa-s-an-aa-an,anaaansaaan
2656.1,+520-233-240-235-741-360+,na-ma-ma-maa-an-ma,maanmaamamana
2657.1,+740-094-220-032-002-144+,an-ya-ma-sa-va-naan,naanvasamayaan
2658.1,+740-390-590-741-390-790+,an-ra-va-an-ra-ra,raraanvaraan
2659.1,+156-003-545+,ya-ja-da,dajaya
2660.1,+527-550-240-220-255-812-906-388+,ma-as-ma-ma-ma-ta-ja-va,vajatamamamaasma
2661.1,+872-032-692+,ri-sa-ka,kasari
2662.1,+520-033-705-031+,na-ja-an-aa,aaanjana
2663.1,+090-740-220-016-031-908-545+,aa-an-ma-sa-aa-p-da,dapaasamaanaa
2664.1,+945+,narasan,narasan
2665.1,+740-900-005+,an-aa-p,paaan
2666.1,+033-832-236-741-361+,ja-ta-naaman-an-ma,maannaamantaja
2667.1,+740-336-002-220-065-440-455+,an-ma-va-ma-na-pa-sa,sapanamavamaan
2668.1,+817-255-636/000-000-000-240-002-031-000+,ra-ma-ta-.-.-.-ma-va-aa-.,.aavama...tamara
2669.1,+136-140-002-861+,ya-ta-va-ra,ravataya
2670.1,+740-205-032-002-252-840+,an-as-sa-va-da-da,dadavasaasan
2671.1,+740-100-415-240-002-817+,an-aa-t-ma-va-ra,ravamataaan
2672.1,+740-400-142-880+,an-i-a-r,raian
2673.1,+740-255-920-060-692+,an-ma-da-ma-ka,kamadamaan
2674.1,+226-803-002-220-455-520+,nmna-sa-va-ma-sa-na,nasamavasanmna
2675.1,+740-817-556+,an-ra-as,asraan
2676.1,+740-760-440-060-550+,an-ra-pa-ma-as,asmaparaan
2677.1,+740-832+,an-ta,taan
2678.1,+220-065-864+,ma-na-iri,irinama
2679.1,+740-772-002-861+,an-tara-va-ra,ravataraan
2680.1,+269-130-190+,ataa-ya-as,asyaataa
2681.1,+621/520-220-415-002-257-898+,ma-na-ma-ta-va-sa-da,dasavatamanama
2682.1,+740-176-031+,an-sa-aa,aasaan
2683.1,+740-900-790-233-798-001-820+,an-aa-r-ma-as-aa-r,raaasmaraaan
2684.1,+390-016-060-550+,ra-sa-ma-as,asmasara
2685.1,+740-048-741-250-579+,an-asaa-an-da-ma,madaanasaaan
2686.1,+151-243-031-002-820-741+,ya-maa-aa-v-ra-an,anravaamaaya
2687.1,+617-122-003+,nna-asaa-ja,jaasaanna
2688.1,+740-760-840-552-003+,an-ra-da-asaas-ja,jaasaasdaraan
2689.1,+520-220-415-060-820+,na-ma-ta-ma-ra,ramatamana
2690.1,+740-142-061-002-817+,an-aa-t-va-ra,ravataaan
2691.1,+390-844-240-806-002-861+,ra-da-ma-sa-va-ra,ravasamadara
2692.1,+156-000-368-780+,ya-.-na-ara,arana.ya
2693.1,+031-277-705-000-060-920+,aa-y-an-.-ma-da,dama.anyaa
2694.1,+740-575-017-000-000-031-032+,an-ma-sa-.-.-aa-s,saa..samaan
2695.1,+740-923-406-061-070-032-741-861+,an-aa-r-ta-ma-sa-an-ra,raansamataraaan
2696.1,+407-061-740-923-233-806-060-692+,ra-ta-an-aa-m-sa-ma-ka,kamasamaaantara
2697.1,+405-018-001-220-786-850+,ra-as-aa-m-ra-ra,raramaaasra
2698.1,+740-388-900-320-806+,an-va-aa-m-sa,samaavaan
2699.1,+740-923-220-032-002-820+,an-aa-m-sa-va-ra,ravasamaaan
2700.1,]002-861+,va-ra,rava
2701.1,+740-690+,an-ka,kaan
2702.1,+390-003-002-803+,ra-ja-va-sa,savajara
2703.1,]700-031+,an-aa,aaan
2704.1,+390-016+,ra-sa,sara
2705.1,+390-003+,ra-ja,jara
2706.1,+740-621+,an-ma,maan
2707.1,+520-175-002-295-502+,na-sa-va-la-aa,aalavasana
2708.1,+520-233-060-297+,na-ma-ma-la,lamamana
2709.1,+090-740-101-853+,aa-an-aaa-u,uaaaanaa
2710.1,+520-220+,na-ma,mana
2711.1,+520-240+,na-ma,mana
2712.1,+156-005+,ya-pa,paya
2713.1,+156-031+,ya-aa,aaya
2714.1,+436-740-176+,aa-an-sa,saanaa
2715.1,+156-843+,ya-sadas,sadasya
2716.1,+090-125+,aa-da,daaa
2717.1,+700-521-702+,an-ta-an,antaan
2718.1,+156-005+,ya-pa,paya
2719.1,+090-740-900-005+,aa-an-aa-p,paaanaa
2720.1,+298-350-590-032-900-853+,la-ca-va-sa-aa-u,uaasavacala
2721.1,+861-495-368-836-741+,ra-aa-n-ta-an,antanaara
2722.1,+161-097+,ya-aaa,aaaya
2723.1,+740-760-840-552-002-817+,an-ra-da-asaas-va-ra,ravaasaasdaraan
2724.1,+090-740-100-415-240-002-861+,aa-an-aa-t-ma-va-ra,ravamataaanaa
2725.1,+740-222-002-820+,an-namaa-va-ra,ravanamaaan
2726.1,+151-061+,ya-ta,taya
2727.1,+400-241-031-060-820+,i-nmn-aa-m-ra,ramaanmni
2728.1,+740-390-590-741-081-220+,an-ra-va-an-saa-ma,masaaanvaraan
2729.1,+740-061-002-817+,an-ta-va-ra,ravataan
2730.1,+832-904-001-820+,ta-aa-a-r,raaata
2731.1,+892-831+,da-sa,sada
2732.1,+520-240+,na-ma,mana
2733.1,+151-740-231+,ya-an-ma,maanya
2734.1,+368-861-903+,na-ra-aa,aarana
2735.1,+090-740-100-220-002-031-165+,aa-an-aa-m-va-aa-b,baavamaaanaa
2736.1,+413-033/740-388+,i-j-an-va,vaanji
2737.1,+740-384-002-390-346+,an-ba-va-ra-ma,maravabaan
2738.1,+400-267-820+,i-ata-ra,raatai
2739.1,+151-033+,ya-ja,jaya
2740.1,+151-717+,ya-da,daya
2741.1,+740-877-032-233+,an-ra-sa-ma,masaraan
2742.1,+400-220-428+,i-m-ya,yami
2743.1,+527-456+,ma-as,asma
2744.1,+000-590-165-741-545+,.a-va-ba-an-da,daanbava.a
2745.1,+740-760-335-220-032-002-820+,an-ra-ma-ma-sa-va-ra,ravasamamaraan
2746.1,+244-277-255+,sa-ya-ma,mayasa
2747.1,+740-705+,an-an,anan
2748.1,+405-005+,ra-pa,para
2749.1,+241-002-880+,nmna-va-ra,ravanmna
2750.1,+740-365-278-061+,an-na-ya-ta,tayanaan
2751.1,+234+,nmna,nmna
2752.1,+740-636-240+,an-ta-ma,mataan
2753.1,+156-031+,ya-aa,aaya
2754.1,+090-740-176-233+,aa-an-sa-ma,masaanaa
2755.1,+400-740-100-415+,i-an-aa-t,taaani
2756.1,+236-002-390-707+,naaman-va-ra-an,anravanaaman
2757.1,+842-535-099-004/740-483-060-692-520-220-235-001-920+,nadan-as-aa-c-an-ta-ma-ka-na-ma-maa-aa-d,daamaamanakamataancaaasnadan
2759.1,+520-033-706-240-233-803+,na-ja-an-ma-ma-sa,samamaanjana
2760.1,+565-740-626-220-016-000[,asi-an-ra-ma-sa-.,.samaraanasi
2761.1,+740-803-233+,an-sa-ma,masaan
2762.1,+740-760-921-235-002-112+,an-ra-da-maa-va-anaa,anaavamaadaraan
2763.1,+520-240-220-032-002-861-603+,na-ma-ma-sa-va-ra-aa,aaravasamamana
2764.1,+090-740-032-840-741-572-683+,aa-an-sa-da-an-ba-sa,sabaandasaanaa
2765.1,+740-721-002-301-350+,an-da-va-la-ca,calavadaan
2766.1,+892-590-894-140-545+,da-va-as-ta-da,dataasvada
2767.1,+527-550-000[,ma-as-.,.asma
2768.1,+740-760-070-921-460-503-002-817+,an-ra-ma-da-da-aa-v-ra,ravaadadamaraan
2769.1,+740-503-235-233-002-817+,an-aa-ma-ma-va-ra,ravamamaaaan
2770.1,+390-017-741-060-920+,ra-sa-an-ma-da,damaansara
2771.1,+740-100-415-002-705-590+,an-aa-t-va-an-va,vaanvataaan
2772.1,+140-165-740-176-220-803+,ta-ba-an-sa-ma-sa,samasaanbata
2773.1,+804-233-231+,nasan-ma-ma,mamanasan
2774.1,+390-003-002-125-350+,ra-ja-va-daa-ca,cadaavajara
2775.1,+400-150-617-055-001-150-243+,i-y-nna-ja-aa-y-maa,maayaajannayi
2776.1,+527-550-803-002-368-518+,ma-as-sa-va-na-amaa,amaanavasaasma
2777.1,+435-255-390-005+,aa-m-ra-pa,paramaa
2778.1,+740-879-233+,an-ra-ma,maraan
2779.1,+930/804-220-060-550+,aaravaa-nasan-ma-ma-as,asmamanasanaaravaa
2780.1,+600-740-060-920+,aa-an-ma-da,damaanaa
2781.1,+384-575/892-706-717-002-861+,ba-ma-da-an-da-va-ra,ravadaandamaba
2782.1,+520-231-002-817+,na-ma-va-ra,ravamana
2783.1,+090-740-220-014-002-820+,aa-an-ma-sa-va-ra,ravasamaanaa
2784.1,+740-061-001-694+,an-ta-aa-dak,dakaataan
2785.1,+145+,caa,caa
2786.1,+090-740-400-350-031-545+,aa-an-i-c-aa-d,daacianaa
2787.1,+740-519+,an-sas,sasan
2788.1,+090-740-035-171-061+,aa-an-pa-u-t,tupaanaa
2789.1,+565-740-798-235-233-013-269-632+,asi-an-as-maa-ma-ta-ataa-ta,taataatamamaaasanasi
2790.1,+740-630-155-002-679+,an-ta-ya-va-aka,akavayataan
2791.1,+215-001-480-090-820+,ya-aa-s-aa-r,raasaaya
2792.1,+740-615-495+,an-na-aa,aanaan
2793.1,+002-818+,va-ra,rava
2794.1,+386+,ba,ba
2795.1,+740-760-264-231-742-315-032+,an-ra-ta-ma-an-sa-sa,sasaanmataraan
2796.1,+090-740-760-717-853+,aa-an-ra-da-u,udaraanaa
2797.1,+520-033-705-176+,na-ja-an-sa,saanjana
2798.1,+740-803-220-368-000+,an-sa-ma-na-.,.namasaan
2799.1,+621-390-004-002-817+,ma-ra-ca-va-ra,ravacarama
2800.1,+520-220-415-002-700-000+,na-ma-ta-va-an-.,.anvatamana
2801.1,+740-482-240-002-944-920-140+,an-sa-ma-va-namama-da-ta,tadanamamavamasaan
2802.1,+740-460-510-250-853+,an-da-u-d-u,ududaan
2803.1,+156-142-368-817+,ya-aa-n-ra,ranaaya
2804.1,+390-018+,ra-as,asra
2805.1,+740-760-335-000[,an-ra-ma-.,.maraan
2806.1,+504-350-240-002-861+,ma-ca-ma-va-ra,ravamacama
2807.1,+740-255-705+,an-ma-an,anmaan
2808.1,+820/090-740-176-741-065-123+,ra-aa-an-sa-an-na-yaaya,yaayanaansaanaara
2809.1,+740-176-240-002-817+,an-sa-ma-va-ra,ravamasaan
2810.1,+400-345-279+,i-m-ya,yami
2811.1,+740-890-692+,an-da-ka,kadaan
2812.1,+390-003-060-920+,ra-ja-ma-da,damajara
2813.1,+151-416-741-849+,ya-ta-an-ra,raantaya
2814.1,+740-220-003+,an-ma-ja,jamaan
2815.1,+621/090-740/002-861+,ma-aa-an-va-ra,ravaanaama
2816.1,+621-520-220-060-880+,ma-na-ma-ma-ra,ramamanama
2817.1,+090-740-240-575-703-060+,aa-an-ma-ma-an-ma,maanmamaanaa
2818.1,]000-840-140+,.a-da-ta,tada.a
2819.1,+740-390-590-001/060-820+,an-ra-va-aa-m-ra,ramaavaraan
2820.1,+740-176+,an-sa,saan
2821.1,+520-231-235+,na-ma-maa,maamana
2822.1,+520-033-705-060-820+,na-ja-an-ma-ra,ramaanjana
2823.1,+090-740-220-742-534-550-090+,aa-an-ma-an-as-as-aa,aaasasanmaanaa
2824.1,]000-220-241-002-000[,.a-ma-nmna-va-.,.vanmnama.a
2825.1,+621-740-798-838-741-092-850+,ma-an-as-sa-an-ma-ra,ramaansaasanma
2826.1,+740-904-032-060-550+,an-aa-s-ma-as,asmasaaan
2827.1,+520-220-002-727-317+,na-ma-va-ma-sa,samavamana
2828.1,+224-740-061-002-824+,namaa-an-ta-va-ra,ravataannamaa
2829.1,+621/740-482-001-550+,ma-an-sa-aa-as,asaasaanma
2830.1,+401-002-368-165+,ii-va-na-ba,banavaii
2831.1,+000-590-233+,.a-va-ma,mava.a
2832.1,+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+,sa-ra-ra-daa-la-ta-ja-an-ra-an-saksa-na-ma-ma-maa-va-ra,ravamaamamanasaksaanraanjataladaararasa
2833.1,+390-034-002-374-228-741+,ra-ca-va-ta-ma-an,anmatavacara
2834.1,+367-390-710-002-861+,na-ra-ma-va-ra,ravamarana
2835.1,+255-060-692-401-920+,ma-ma-ka-ii-da,daiikamama
2836.1,+031-575+,aa-m,maa
2836.2,+390-003-002-031-575+,ra-ja-va-aa-m,maavajara
2837.1,+740-812-033-240-220-032+,an-ta-ja-ma-ma-sa,samamajataan
2838.1,+740-176-741-390-125+,an-sa-an-ra-daa,daaraansaan
2839.1,+617-831+,nna-sa,sanna
2840.1,+740-061-060-820+,an-ta-ma-ra,ramataan
2841.1,+520-220-415-235+,na-ma-ta-maa,maatamana
2842.1,+740-215+,an-ya,yaan
2842.2,+740-215+,an-ya,yaan
2843.1,+241-803-002-850-493+,nmna-sa-va-ra-aa,aaravasanmna
2843.2,+241-803-002-850-491+,nmna-sa-va-ra-aa,aaravasanmna
2844.1,+740-904-235-741-060-920+,an-aa-ma-an-ma-da,damaanmaaaan
2844.2,+820-003-645+,ra-ja-ka,kajara
2844.3,+000-000-171-031-032-171+,.a-.-u-a-s-u,usau..a
2844.4,+390-111-000+,ra-anaa-.,.anaara
2844.5,+461-840+,dada-da,dadada
2844.6,+169+,da,da
2844.7,+511+,na,na
2845.1,+740-519-002-861+,an-sas-va-ra,ravasasan
2846.1,+157-142+,ya-aa,aaya
2847.1,+002-861-698+,va-ra-anan,ananrava
2848.1,+002-861-698+,va-ra-anan,ananrava
2848.2,+156-176+,ya-sa,saya
2849.1,+004-492-015/600-251-073+,ca-aa-p-aa-d-amaa,amaadaapaaca
2849.2,+001-899+,aa-a,aaa
2849.3,+899-484-380-899+,aa-a-b-aa,aabaaa
2849.4,+003+,ja,ja
2850.1,+740-729-407-845-236-002-906-125+,an-ama-ra-da-naaman-va-ja-daa,daajavanaamandaraamaan
2851.1,+740-877-032-033-705-231-235-002-861-360-520-919-140+,an-ra-sa-ja-an-ma-maa-va-ra-ma-na-dada-ta,tadadanamaravamaamaanjasaraan
2852.1,+400-595-420-125-032-820-920-140+,i-v-ya-daa-sa-ra-da-ta,tadarasadaayavi
2853.1,+740-100-806-472-240-806-001-820+,an-aa-s-ka-ma-sa-aa-r,raasamakasaaan
2854.1,+003-001-520-240-806-002-502-031+,ja-aa-n-ma-sa-va-aa-a,aaavasamanaaja
2855.1,+740-405-590-220-235-803-002-388-385-705-632+,an-ra-va-ma-maa-sa-va-va-ba-an-ta,taanbavavasamaamavaraan
2856.1,+090-740-717-770-235+,aa-an-da-tara-maa,maataradaanaa
2857.1,+820-064-104+,ra-ra-aa,aarara
2858.1,+740-007-503-002-817+,an-sa-aa-v-ra,ravaasaan
2859.1,+740-100-415-745-060-920+,an-aa-t-an-ma-da,damaantaaan
2860.1,+740-354-002-817+,an-ca-va-ra,ravacaan
2861.1,+527-550-033-705-220-415-060-550+,ma-as-ja-an-ma-ta-ma-as,asmatamaanjaasma
2862.1,+423-003-263-104-745-055+,ya-ja-ta-aa-an-ja,jaanaatajaya
2863.1,+000-226-032-002-454+,.a-nmna-sa-va-ala,alavasanmna.a
2864.1,+527-555-407-844-055-000+,ma-as-ra-da-ja-.,.jadaraasma
2865.1,+740-690-435-255-240-220-415-806-742-060-920+,an-ka-aa-m-ma-ma-ta-sa-an-ma-da,damaansatamamamaakaan
2866.1,+832-904-740-444-388-233-798-806+,ta-aa-an-paa-va-ma-as-sa,saasmavapaaanaata
2867.1,+617-142-384-032-154-806-467+,nna-aa-b-sa-ya-sa-ka,kasayasabaanna
2868.1,+740-338-605-176-001-820+,an-ma-na-sa-aa-r,raasanamaan
2869.1,+401-823-381-920-000+,ii-ra-baba-da-.,.dababaraii
2870.1,+740-900-003-615-503+,an-aa-j-na-aa,aanajaaan
2871.1,+740-100-233-220-032-002-820+,an-aa-m-ma-sa-va-ra,ravasamamaaan
2872.1,+740-100-176-002-861-533-717+,an-aa-s-va-ra-asas-da,daasasravasaaan
2873.1,+740-690-435-255-240-235+,an-ka-aa-m-ma-maa,maamamaakaan
2874.1,+407-005-001-746-740-590+,ra-pa-aa-an-an-va,vaananaapara
2875.1,+154-798-463-353+,ya-as-da-ca,cadaasya
2876.1,+137-003-001-740-920-322+,aa-j-aa-an-da-ma,madaanaajaa
2877.1,+740-055-220-032-798-002-820+,an-ja-ma-sa-as-va-ra,ravaassamajaan
2878.1,+617-142+,nna-aa,aanna
2879.1,+617-145+,nna-caa,caanna
2880.1,+740-900-003-803-002-820+,an-aa-j-sa-va-ra,ravasajaaan
2881.1,+407-004-002-820+,ra-ca-va-ra,ravacara
2882.1,+405-004-001-139+,ra-ca-aa-y,yaacara
2883.1,+226-032-798-742-060-920+,nmna-sa-as-an-ma-da,damaanassanmna
2884.1,+740-519+,an-sas,sasan
2885.1,+740-861-383-031+,an-ra-sa-aa,aasaraan
2886.1,+250-605-626-060-820+,da-na-ra-ma-ra,ramaranada
2887.1,+405-845-686-740-793-003-233-805-002-861-533-717+,ra-da-ki-an-araa-ja-ma-sa-va-ra-asas-da,daasasravasamajaaraaankidara
2888.1,+740-405-590-220-032-806+,an-ra-va-ma-sa-sa,sasamavaraan
2889.1,+679-740-575-017-240-806-002-540+,aka-an-ma-sa-ma-sa-va-da,davasamasamaanaka
2890.1,+740-752-001-033-706+,an-ra-aa-j-an,anjaaraan
2891.1,+520-220-415-798+,na-ma-ta-as,astamana
2892.1,+204-630-233-832-904-794-630-235-060-550+,as-ta-ma-ta-aa-u-t-maa-ma-as,asmamaatuaatamataas
2893.1,+740-752-055-233+,an-ra-ja-ma,majaraan
2894.1,+740-920-323+,an-da-ma,madaan
2895.1,+740-055-033-706-235+,an-ja-ja-an-maa,maaanjajaan
2896.1,+617-142-013-820+,nna-aa-t-ra,rataanna
2897.1,+617-550-003+,nna-as-ja,jaasnna
2898.1,+494-615-179-100-001-033-426+,aa-n-sa-aa-a-j-ya,yajaaasanaa
2899.1,+407-063-520-095+,ra-ta-na-aa,aanatara
2900.1,+405-005+,ra-pa,para
2901.1,+740-923-240-235-806+,an-aa-m-maa-sa,samaamaaan
2902.1,]000-220-415-832[,.a-ma-ta-ta,tatama.a
2903.1,+740-923-235-742-380+,an-aa-ma-an-ba,baanmaaaan
2904.1,+407-061-002-817+,ra-ta-va-ra,ravatara
2905.1,+045-740-806+,ji-an-sa,saanji
2906.1,+220+,ma,ma
2907.1,+390-840-233-240-744-033-272+,ra-da-ma-ma-an-ja-ta,tajaanmamadara
2908.1,+031-625-140-220-415+,aa-b-ta-ma-ta,tamatabaa
2909.1,]415-798-002-354-004+,ta-as-va-ca-ca,cacavaasta
2910.1,+220-786-255+,ma-ra-ma,marama
2911.1,+256-832+,maa-ta,tamaa
2912.1,+324-255-001-405-016+,ma-ma-aa-r-sa,saraamama
2913.1,]000-140+,.a-ta,ta.a
2914.1,+405-004-747+,ra-ca-an,ancara
2915.1,+000-000-590-705+,.a-.-va-an,anva..a
2916.1,+692-904-000-031-000+,ka-aa-.-aa-.,.aa.aaka
2917.1,+000-000-904-692-000+,.a-.-aa-k-.,.kaa..a
2918.1,+740-792+,an-tata,tataan
2919.1,]806-468-520-095-033-705[,sa-ka-na-aa-j-an,anjaanakasa
2919.2,+527-550-231-798[,ma-as-ma-as,asmaasma
